Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
3,0,685000,1,155,12,3073,1,3,494,102,1960,6,144.98235,2,21650
1,2,270000,0,221,12,3073,1,1,0,60,1980,6,145.00441,2,21650
2,2,890500,3,23,2.4,3121,2,2,180,123,1940,31,144.99079,2,14949
4,0,817000,1,194,47.4,3431,2,4,1459,272.4,2011,14,144.68999,3,1475
3,0,750000,1,73,19.9,3134,1,1,446,114,1955,17,145.23032,0,3619
4,0,860000,1,73,23.5,3178,2,0,725,196,1985,13,145.26319,4,11667
4,0,645000,3,90,34.7,3977,2,2,448,187,2010,7,145.19654,4,1721
4,0,1770000,1,45,15.2,3191,2,2,463,233,1998,1,145.02701,5,4497
3,0,1085000,1,239,5.1,3011,1,1,297,211,1920,16,144.8856,6,2417
4,0,780000,1,222,10.5,3020,2,2,696,199,1999,3,144.81319,6,6763
5,0,2000000,4,161,10.2,3127,3,2,735,286,1945,28,145.10664,5,5457
4,0,1450000,0,106,15.5,3106,2,2,883,300,2005,15,145.16233,0,6202
4,0,1860000,0,106,15.5,3106,3,3,682,315,1995,15,145.15456,0,6202
3,0,651000,1,90,15.3,3074,1,2,555,135,1970,29,145.03204,2,7955
3,0,1250000,0,106,7,3071,1,2,695,133,1960,6,145.01841,2,8870
4,0,1235000,3,161,17.2,3133,2,4,624,161,1960,28,145.19063,0,4181
4,0,1290000,1,196,17.2,3133,2,2,407,300,2003,28,145.18787,0,4280
6,0,1180000,1,196,14.7,3152,2,2,453,305,2001,13,145.23078,0,7082
2,0,957500,1,260,4.6,3181,1,1,136,58,1892,26,144.99571,5,4380
3,0,2080000,0,111,4.6,3181,2,2,754,177.8,1905,26,145.00089,5,4380
3,0,852000,1,16,12.7,3085,2,2,629,139.4,1990,0,145.08705,2,1369
2,2,505000,0,155,3,3067,1,1,0,38,1970,31,145.00015,2,4019
3,0,1402500,1,106,3,3067,1,1,270,101,1960,31,144.99615,2,4019
5,0,2905000,1,204,7.5,3040,3,2,557,364,2010,21,144.89327,6,1543
2,0,650000,1,182,10.4,3042,1,3,374,96,1950,21,144.87693,6,3464
3,1,856000,1,16,10.4,3042,2,1,300,212,2011,21,144.87819,6,3464
3,0,1505000,1,41,3,3206,1,1,149,109,1890,25,144.94828,5,3280
3,2,600000,2,67,10.5,3020,2,2,247,127,2013,3,144.81559,6,2185
3,0,1005000,1,15,11,3018,1,4,575,112,1960,10,144.80612,6,5301
2,2,410000,4,260,6.3,3143,1,0,1097,63,1967,26,145.0163,5,4836
3,0,1530000,1,155,4.3,3032,2,1,257,162,1915,21,144.92655,6,6567
3,0,1082000,1,155,4.3,3032,2,2,254,120,2000,21,144.90865,6,6567
2,2,725000,4,161,7.9,3103,1,1,136,76,1975,2,145.08776,5,5682
2,2,602000,1,161,7.9,3103,1,1,1129,72,1960,2,145.0841,5,5682
2,2,830000,1,73,7.9,3103,2,1,0,101.76,2007,2,145.07506,5,5682
3,0,1300000,4,111,9.7,3104,2,2,975,147,1985,2,145.06853,5,7809
5,0,1940000,1,260,9.7,3104,2,1,629,140,1940,2,145.07841,5,7809
3,0,1590000,1,106,9.7,3104,1,1,697,128,1955,2,145.07477,5,7809
4,0,705000,0,23,23.2,3153,2,4,765,141,1975,13,145.2565,0,5030
4,0,2200000,1,196,17.3,3193,3,2,704,318,2014,1,145.03839,5,5366
2,2,420000,3,82,11.4,3204,1,1,0,68,1970,8,145.04509,5,6795
4,0,1479000,1,82,11.4,3204,2,2,603,148,1920,8,145.02448,5,6795
4,0,1655000,1,260,13.8,3165,2,5,612,363,2003,8,145.06582,5,10969
3,0,1430000,1,32,13.8,3165,2,2,614,197,1950,8,145.06802,5,10969
4,0,667000,1,35,35.2,3806,2,2,792,180,1977,5,145.33439,1,17093
3,2,1080000,1,32,17.3,3193,2,2,328,144,1980,1,145.0214,5,2866
3,0,1750800,1,188,10.3,3187,4,2,424,201,2012,1,145.01085,5,6938
4,0,1605000,1,32,10.3,3187,1,2,606,163,1948,1,145.01727,5,6938
2,0,1035000,3,32,10.3,3187,1,1,542,65,1985,1,145.01846,5,6938
3,0,505000,3,257,14,3047,1,1,546,109,2000,11,144.94677,2,4294
3,1,663000,1,104,6.4,3012,2,2,244,129,2010,10,144.84904,6,962
2,0,860000,0,243,5.2,3056,1,1,245,106,1890,23,144.96427,2,11918
5,0,2545000,1,106,5.2,3056,3,4,957,320,1995,23,144.95117,2,11918
3,0,1405000,3,155,5.2,3056,2,2,401,167,1920,23,144.95253,2,11918
2,2,460000,4,155,5.2,3056,1,1,69,52,1970,23,144.95679,2,11918
4,0,1210000,1,23,4,3057,2,2,425,140,1920,23,144.97733,2,5533
2,2,460000,1,196,5.2,3055,1,1,54,60,1970,23,144.94758,2,7082
5,0,1075000,1,28,5.2,3055,1,1,441,202,1940,23,144.94458,2,7082
4,0,880000,0,196,12.1,3083,2,2,520,261,2004,29,145.04945,2,10175
3,0,1837500,1,106,2.4,3121,2,1,93,164,2014,31,145.00826,2,438
3,0,593000,1,16,14.8,3023,2,2,480,195,2007,19,144.75752,6,1686
7,0,1642000,1,32,10.4,3125,4,2,765,146,1950,28,145.11232,5,5678
3,1,780000,0,196,14.7,3151,2,2,306,138,1999,28,145.1521,0,4048
3,0,1290000,4,106,7.7,3124,2,2,321,195.0964,1997,2,145.08366,5,8920
3,0,1930000,1,135,8.4,3126,2,1,359,119,1910,2,145.07403,5,3265
4,0,2408000,1,106,8.4,3126,2,2,654,221,1945,2,145.07533,5,3265
4,0,4750000,1,111,8.4,3126,3,2,967,470,1996,2,145.06244,5,3265
3,2,1042000,1,260,10.1,3163,2,2,0,122,2008,8,145.06032,5,7822
3,0,1450000,4,82,10.1,3163,2,2,621,167,1940,8,145.05709,5,7822
4,0,525000,1,90,34.9,3201,2,2,550,172,2010,7,145.17353,4,8060
2,0,1417500,1,135,7.8,3161,1,2,307,103,1900,8,145.01986,5,6923
2,0,510000,0,255,11.7,3148,1,2,897,66,1970,20,145.09594,5,3582
2,2,601000,1,32,17.9,3192,1,1,1078,94,1972,12,145.07219,5,9758
3,0,1145000,1,32,17.9,3192,1,2,584,112,1950,12,145.07271,5,9758
4,0,911982,3,98,27.1,3116,2,3,734,222,1996,32,145.30299,1,3789
4,0,1040000,1,32,16.7,3168,2,2,735,130,1970,20,145.13222,4,5837
3,0,1460000,1,155,3.6,3068,1,0,192,85,1900,31,144.99845,2,2954
3,0,865000,1,196,6.7,3058,2,2,677,110,1960,23,144.9837,2,3445
2,0,1135000,1,111,2,3066,1,0,144,80,1880,31,144.98894,2,4553
2,0,900000,4,106,2,3066,1,0,139,78,1890,31,144.98873,2,4553
3,0,499000,1,0,20.6,3064,2,0,598,158,1990,11,144.93867,2,15510
6,0,506000,1,194,20.6,3064,2,2,655,202,1997,11,144.93066,2,15510
3,0,430000,1,196,20.6,3064,2,1,280,127,2010,11,144.91751,2,15510
3,1,420000,1,196,20.6,3064,2,2,219,175,2010,11,144.92663,2,15510
2,2,570000,1,23,2.4,3121,2,1,0,75,2007,31,144.99044,2,1123
3,0,637000,1,179,23,3136,1,2,455,156,1960,17,145.25811,0,11925
4,0,905000,1,73,23,3136,2,2,731,178,1985,17,145.26367,0,1705
4,0,835000,3,73,23,3136,1,2,1717,153,1950,17,145.28383,0,2985
4,0,610000,1,20,14.7,3030,2,2,528,210,2010,3,144.76019,6,2276
4,0,1255000,1,196,22.2,3172,2,3,624,277,2004,12,145.12278,4,3940
3,2,871000,1,73,14.3,3109,2,2,195,142,2010,15,145.15665,0,10999
3,0,1451000,1,16,14.3,3109,2,2,695,130.52,1960,15,145.15493,0,10999
3,0,1385000,1,161,14.3,3109,2,3,654,149,1966,15,145.14659,0,10999
3,0,1360000,1,106,14.3,3109,2,2,402,200,2007,15,145.16352,0,10999
6,0,1850000,1,163,27,3196,4,4,840,547,2011,12,145.11763,4,2546
2,2,612500,1,196,27,3196,1,2,421,88,1975,12,145.11618,4,2546
6,0,855000,1,152,18,3095,3,3,804,214,1980,24,145.16102,0,6990
3,0,855000,1,16,18,3095,1,1,654,104,1985,24,145.13845,0,6990
4,0,895000,3,29,18,3095,3,2,792,233,1995,24,145.14649,0,2346
2,2,902000,1,192,7.2,3184,1,0,702,86,1940,25,144.99375,5,8989
2,0,1410000,1,46,7.2,3184,1,1,249,117,1930,25,144.9856,5,8989
3,1,1360000,1,260,7.2,3184,2,2,797,175,1997,25,144.99141,5,8989
3,0,500000,1,90,19.6,3076,2,2,553,117,1975,29,145.04155,2,10926
3,0,573000,1,127,19.6,3076,2,2,637,125,1990,29,145.05757,2,10926
3,0,465000,1,90,19.6,3076,2,1,606,111.04,2005,29,145.03735,2,10926
4,0,545000,0,16,19.6,3076,2,2,635,157,1985,29,145.05743,2,10926
2,0,1980000,1,16,7.5,3040,1,6,856,105,1950,21,144.89557,6,9264
3,1,830000,4,155,7.5,3040,2,1,176,134,2011,21,144.89669,6,9264
3,0,886000,1,155,7.5,3040,2,1,173,107,2007,21,144.89167,6,9264
2,2,445000,0,16,8.2,3041,1,1,92,63.4,1970,21,144.89984,6,1308
3,0,1050000,4,16,7.5,3040,3,1,846,187,1940,21,144.88429,6,588
4,0,800000,1,94,13.1,3060,2,4,625,140,1960,23,144.97357,2,5070
2,0,786000,1,28,13.1,3060,1,4,687,94,1960,23,144.96935,2,5070
2,2,617000,1,215,24.8,3156,2,1,306,120,2011,13,145.26325,0,10788
2,0,990000,1,155,3.4,3031,1,1,180,82,1900,21,144.92727,2,3593
2,1,455000,1,23,5.1,3011,1,1,43,86,2010,16,144.88361,6,7570
2,0,680000,3,73,15.4,3131,1,1,189,73,2001,28,145.17533,0,4385
3,0,755000,1,105,12.9,3043,1,1,935,130,1975,11,144.89073,6,3285
2,2,762000,1,106,7.3,3146,1,1,730,93,1875,26,145.04369,5,10412
3,1,1501000,1,260,7.3,3146,2,2,313,160,1995,2,145.06473,5,10412
4,0,1100000,1,90,16.7,3150,2,2,726,101,1961,20,145.14457,0,15321
3,2,1135000,1,140,16.7,3150,2,2,328,152,1980,20,145.15081,0,15321
3,0,865000,1,28,11.2,3046,1,1,746,152,1960,23,144.90925,2,8870
1,2,362500,3,28,11.2,3046,1,1,124,75,1980,23,144.92291,2,8870
3,0,922000,1,70,11.2,3046,1,1,584,153,1960,23,144.9215,2,8870
3,0,963500,1,221,11.2,3046,2,6,697,174,1960,23,144.9113,2,8870
3,0,740000,1,60,16.1,3088,1,3,580,142,1962,0,145.10205,2,8524
4,0,730000,1,257,20.4,3059,2,1,633,270,2004,11,144.90267,2,4864
3,0,770000,1,193,20.4,3059,2,2,711,154,1985,11,144.88796,2,4864
4,0,2550000,3,94,13.8,3188,2,2,726,200,1925,1,145.00134,5,5454
4,0,2800000,0,192,5.3,3122,2,2,750,192,1910,2,145.04281,5,11308
3,0,1702000,3,135,5.3,3122,1,2,290,110,1900,2,145.04041,5,11308
4,0,3399000,1,135,5.3,3122,2,2,446,274,2002,2,145.03816,5,11308
2,2,802500,1,106,6.2,3123,1,2,966,87,1970,2,145.05568,5,6482
1,2,441000,1,106,6.2,3123,1,0,0,50,1960,2,145.05428,5,6482
2,2,500000,1,260,6.2,3123,1,1,1324,72,1970,2,145.04751,5,6482
2,1,738000,1,146,8.9,3084,1,2,154,107,1985,0,145.06328,0,2890
3,0,800000,1,16,8.8,3081,1,0,583,92.5,1945,0,145.05228,0,2947
2,1,680000,1,106,8.8,3081,1,1,129,106,2013,0,145.05505,0,2947
3,0,605000,1,92,8.8,3081,1,2,377,115.96,1960,0,145.0369,0,2674
3,0,580000,1,92,8.8,3081,1,2,429,109,1950,0,145.03697,0,2674
3,0,1600000,1,260,16,3190,2,3,598,137,1960,1,145.02651,5,4794
4,0,677000,1,16,18,3037,2,2,661,196,1999,3,144.75538,6,5556
4,0,737500,1,28,18,3037,2,2,704,230,2004,19,144.74087,6,5556
3,0,520000,3,16,18.4,3029,2,2,530,169,1999,30,144.71086,6,13830
3,0,505000,1,222,18.4,3029,1,1,663,142,1995,30,144.71221,6,13830
4,0,680000,4,260,18.4,3029,2,3,800,158,1990,30,144.7141,6,13830
3,0,442500,1,85,18.4,3029,1,2,537,121.84,1980,30,144.70606,6,13830
3,2,1203500,1,196,12.3,3166,2,2,311,127,2000,20,145.08141,5,3145
3,0,1475000,1,155,7.8,3079,1,2,424,114,1950,0,145.02941,0,5549
3,0,1640000,1,155,7.8,3079,1,2,617,158,1930,0,145.05813,0,1554
3,0,590500,1,257,14,3047,1,1,708,90,1960,11,144.91484,2,851
3,0,895000,1,163,14.5,3036,1,1,589,157,1965,3,144.8315,6,2339
1,2,400000,3,68,3.4,3031,1,1,0,56,2008,18,144.92614,2,5263
2,1,825000,1,106,5.4,3101,1,3,193,107,1995,2,145.03369,5,10331
4,0,2258000,1,106,7.3,3102,1,2,836,173,1910,2,145.05352,5,2671
4,0,1250000,1,32,25.2,3173,2,2,560,305,2005,9,145.14935,4,8459
5,0,520000,3,196,14,3021,2,3,545,171,1972,3,144.77861,6,2878
4,0,1218000,1,196,23.3,3180,2,2,900,281,1994,13,145.2547,0,2949
3,0,600000,1,196,16.3,3075,2,2,534,121,1980,29,145.03976,2,8279
3,0,487000,1,127,16.3,3075,1,1,533,160,1970,29,145.03956,2,8279
3,0,572000,1,127,16.3,3075,1,2,640,140,1975,29,145.00549,2,8279
2,2,650000,0,152,14.6,3093,2,2,248,120,1995,0,145.11657,0,1624
3,0,1700000,0,106,5.9,3144,2,0,312,141,1920,26,145.03065,5,4675
3,1,1060000,1,106,8.4,3145,1,1,206,110,1980,26,145.04991,5,8801
2,2,530000,1,260,4.3,3032,1,1,81,88,1980,16,144.89268,6,4918
2,2,450000,3,194,4.3,3032,1,1,0,93,1940,16,144.88057,6,4918
2,2,353000,1,23,4.3,3032,1,1,4977,79,2000,16,144.88161,6,4918
2,2,720000,1,90,0,3000,1,1,0,86,1976,18,144.96273,2,17496
3,0,295000,3,172,31.7,3337,1,4,600,122.86,1975,19,144.58001,7,3600
4,0,347500,1,260,29.8,3338,2,1,587,149,1990,19,144.57468,7,4718
3,0,410000,1,203,31.7,3337,2,2,740,119,1985,19,144.55106,3,6065
5,0,1485000,1,85,20,3194,2,2,720,174,1975,12,145.06812,4,6162
3,0,1750000,4,85,3,3206,2,0,138,155,1885,25,144.95856,5,2019
2,2,695000,1,16,17.2,3132,1,1,300,90,2011,28,145.18832,0,6871
2,0,655000,1,16,17.2,3132,1,4,446,82,1975,28,145.21253,0,6871
3,2,775000,3,106,17.2,3132,1,2,208,110,1975,28,145.19972,0,6871
3,2,820000,4,161,17.2,3132,1,2,439,110,1960,28,145.1872,0,6871
3,0,900000,1,16,16.2,3094,1,1,575,138,1980,0,145.11987,0,3891
3,0,806000,1,16,16.2,3094,1,0,396,108,1955,0,145.11682,0,3891
4,0,980000,1,16,16.2,3094,3,2,701,300,1993,0,145.13559,0,3891
4,0,1540000,1,255,10.1,3163,2,2,589,199,1920,8,145.06435,5,4442
1,1,470000,1,227,10.1,3163,1,1,0,76,2000,8,145.06865,5,4442
3,0,730000,1,266,22.7,3174,1,4,695,130,1963,9,145.16618,4,11806
3,0,676000,3,125,22.7,3174,1,1,587,114.2,1960,9,145.16832,4,11806
4,0,805000,1,35,22.7,3174,2,4,702,140,1980,9,145.18022,4,11806
2,0,1126000,3,155,1.8,3051,1,0,114,65,1910,18,144.94846,2,6821
2,2,799000,1,106,1.8,3051,1,1,0,73,1900,18,144.94961,2,6821
3,0,1285000,0,101,1.8,3051,1,1,170,147,1990,18,144.94324,2,6821
3,0,1512000,1,106,5.3,3070,1,0,326,125,1905,6,144.99902,2,11364
3,2,777000,1,16,15.4,3131,2,2,239,113,2014,28,145.17574,0,4973
4,1,912000,1,32,12.3,3166,2,2,344,146,1997,20,145.12036,5,2547
4,0,1565000,0,255,11.4,3204,3,2,719,154,1920,8,145.03959,5,3578
2,0,1270000,1,16,21.5,3195,1,4,772,120,1940,12,145.08459,4,5087
4,0,1137500,3,16,21.5,3195,2,4,641,180,1980,12,145.08185,4,5087
3,0,1415000,3,166,21.5,3195,1,2,545,145,1950,12,145.07497,4,5087
3,0,876000,1,155,8.5,3044,1,2,525,146,1960,23,144.94624,2,7485
3,2,736000,1,155,8.5,3044,1,0,278,116,1950,23,144.93965,2,7485
2,0,478000,1,155,8.5,3044,1,1,0,73,1960,23,144.94855,2,7485
2,0,1335000,1,41,3.5,3207,1,0,181,105,1880,25,144.93359,5,8648
2,2,740000,1,23,4.6,3181,1,1,0,100,1940,26,145.00616,5,7717
2,2,698000,1,135,4.6,3181,1,1,0,85,1900,26,144.9943,5,7717
2,0,780000,4,23,4.6,3181,1,0,117,48,1900,26,144.99499,5,7717
3,0,920000,0,92,8.4,3072,1,2,693,93,1950,6,145.01987,2,14577
3,0,1115000,1,140,8.4,3072,1,2,680,129,1960,6,145.02006,2,14577
3,0,1171000,1,255,8.4,3072,1,2,483,186,1930,6,144.99535,2,14577
5,0,1060000,3,155,8.4,3072,2,2,559,192,1940,6,144.98715,2,14577
2,0,617500,1,95,8.4,3072,1,3,155,81,1985,6,145.01464,2,14577
2,1,575000,1,196,12,3073,2,1,151,102,2015,6,145.01204,2,21650
3,0,635000,3,260,12,3073,2,2,289,147,2009,6,145.02101,2,21650
3,0,860000,1,155,12,3073,1,2,627,136,1950,6,144.99381,2,21650
2,2,615000,0,260,2.4,3121,2,1,14196,86,2005,31,145.01314,2,14949
1,2,314000,3,23,2.4,3121,1,1,0,37,1970,31,144.99347,2,14949
2,0,1341000,1,23,2.4,3121,1,0,135,87,1890,31,145.00235,2,14949
2,2,609000,1,16,21.3,3135,1,2,190,70,1970,17,145.24589,0,4407
3,0,1100000,0,73,8.9,3084,2,2,468,212,1985,0,145.06285,0,3540
2,2,760000,1,32,15.2,3191,1,1,0,82,1970,1,145.01977,5,4497
4,0,795000,1,236,35.4,3198,2,2,631,158,1960,7,145.12598,4,8077
2,0,830000,4,239,5.1,3011,1,1,152,91,1910,16,144.8928,6,2417
2,0,940000,1,106,5.1,3011,1,0,207,94,1910,16,144.88912,6,2417
4,0,2920000,1,192,2.7,3141,2,2,564,254,1920,26,145.0016,5,14887
1,2,400000,4,106,2.7,3141,1,1,0,43,1950,26,145.00137,5,14887
2,2,600000,4,260,0.7,3006,1,1,3634,80,1993,18,144.96627,5,8400
5,0,1387000,1,152,16.1,3088,3,3,1348,370,2005,0,145.1395,0,915
1,2,480000,0,32,5,3182,1,1,0,64,1930,25,144.9911,5,13240
4,0,535000,3,28,31.7,3429,2,2,808,155,1970,11,144.72183,6,14092
3,0,1070000,1,20,10.5,3020,2,2,573,198,1940,3,144.83713,6,3755
6,0,750000,3,67,10.5,3020,2,4,588,113,1955,3,144.83167,6,4217
3,0,632000,1,67,10.5,3020,1,1,471,121,1950,3,144.83309,6,4217
5,0,2505000,1,106,10.2,3127,2,0,739,266.53,1927,2,145.09566,5,5457
3,0,1785000,1,161,10.2,3127,1,1,516,120,1910,2,145.09085,5,5457
4,0,1375000,4,106,12.4,3107,2,1,662,240,1950,15,145.09974,0,5420
3,0,740000,1,90,15.3,3074,1,2,727,109,1952,29,145.01878,2,7955
2,2,745000,1,140,7,3071,1,1,120,70,1975,6,145.00929,2,8870
3,0,1225000,3,106,7,3071,1,0,275,90,1920,6,145.00247,2,8870
3,2,390000,3,222,18.4,3029,2,1,289,138,2008,30,144.72333,6,5811
3,0,695000,1,257,12.9,3043,1,2,676,121,1980,11,144.88265,6,3296
3,0,870000,1,146,8.9,3084,2,2,291,151,2000,0,145.0873,0,2698
4,0,710000,1,16,14.5,3087,1,3,541,145,1960,0,145.08516,2,1442
3,0,570000,1,257,14.7,3030,1,2,660,113,1960,30,144.65774,6,16166
3,2,597000,3,104,6.4,3012,1,1,126,120,1995,16,144.86877,6,5058
2,2,660000,0,155,3.1,3003,1,1,0,91,1993,18,144.9437,2,2230
2,2,880000,1,260,6.8,3016,1,2,169,78.54,2000,10,144.90003,6,6380
3,0,862000,3,85,6.8,3016,1,1,353,85.35,1940,10,144.88214,6,802
4,0,595000,1,100,25.5,3750,2,2,448,370,2012,29,145.03606,2,2940
2,2,709500,3,104,6.3,3013,1,1,80,80,1970,16,144.89553,6,6543
3,2,670000,1,155,10.4,3042,1,2,169,153,2000,21,144.88358,6,3464
3,0,720000,0,90,9.5,3034,1,1,582,110,1965,21,144.8603,6,4502
3,0,1107500,1,155,9.5,3034,3,1,668,190,2014,21,144.86675,6,4502
2,2,520000,1,196,23.2,3153,1,1,158,69,1975,13,145.25624,0,5030
2,2,380000,0,94,11.4,3204,1,1,1,62,2011,8,145.03794,5,6795
4,0,920000,1,177,35.2,3806,5,2,638,352,2014,5,145.33833,1,17093
4,0,950000,2,70,35.2,3806,4,2,603,391,2007,5,145.33967,1,17093
2,2,485000,1,16,13.4,3130,1,1,0,55,1960,28,145.15697,0,5713
3,0,1291000,1,16,13.4,3130,2,2,548,127,1970,28,145.14446,0,4387
3,0,775000,1,196,25,3155,1,2,720,131,1970,13,145.25808,0,9704
4,0,820000,1,179,25,3155,2,4,719,200,1975,13,145.25739,0,9704
3,0,797000,1,67,8.6,3019,1,2,694,110,1960,16,144.85107,6,3589
2,0,590000,1,260,8.6,3019,1,1,304,74,1950,16,144.85574,6,3589
2,2,585000,0,32,10.3,3187,1,1,0,82,1950,1,145.03041,5,6938
4,0,1580000,0,106,10.3,3187,1,2,890,165,1970,8,145.02447,5,6938
3,0,386000,1,260,14,3047,1,1,341,71,1965,11,144.92281,2,4294
2,2,515000,3,260,6.4,3012,1,2,159,140,2012,10,144.8447,6,962
4,0,1515000,1,106,5.2,3056,2,2,236,194,1890,23,144.96366,2,11918
3,0,1037000,1,155,5.2,3056,1,1,210,101,1996,23,144.95633,2,11918
3,0,1330000,0,255,4,3057,2,1,161,190,1890,23,144.97503,2,5533
3,1,937000,3,106,4,3057,2,1,110,121.8,2000,23,144.98065,2,5533
1,2,290000,4,63,4,3057,1,0,197,41,2012,23,144.97187,2,5533
3,0,730000,1,16,12.1,3083,1,1,612,101,1960,0,145.05945,2,10175
3,0,660000,1,29,12.1,3083,1,2,582,119,1970,0,145.06341,2,10175
3,0,1150000,1,196,14.7,3151,2,2,668,140,1965,28,145.15144,0,4048
4,0,1600000,1,73,14.7,3151,2,2,592,260,2007,28,145.14299,0,4048
2,2,755000,1,260,7.7,3124,1,1,92,82.6,1960,2,145.09113,5,8920
2,2,750000,1,227,10.1,3163,1,2,0,85,1970,8,145.0515,5,7822
1,2,286000,0,82,10.1,3163,1,1,314,45,1960,8,145.0555,5,7822
2,2,580010,3,260,10.1,3163,1,1,0,72,1970,8,145.06342,5,7822
4,1,1250000,1,260,10.1,3163,3,2,326,223,2005,8,145.05463,5,7822
3,1,360000,2,163,14.8,3023,1,1,0,136.49,2009,19,144.74042,6,7719
4,0,740000,1,16,14.8,3023,2,2,750,222,2008,19,144.73422,6,7719
4,0,647000,1,90,34.9,3201,2,4,688,204,2002,7,145.17062,4,8060
3,1,930000,1,196,11.7,3148,2,1,0,127,2011,20,145.09871,5,3582
2,0,760000,1,155,6.7,3058,1,2,378,105,1920,23,144.95267,2,11204
2,1,876000,1,255,6.7,3058,2,1,134,100,2014,23,144.96826,2,11204
1,2,365000,3,106,2,3066,1,0,0,46,1960,31,144.99108,2,4553
3,0,1297000,1,65,2,3066,2,0,186,137,1890,31,144.99158,2,4553
5,0,865000,0,196,23,3136,2,2,974,200,1975,17,145.29661,0,11925
4,0,760000,3,16,23,3136,2,2,815,140,1960,17,145.29132,0,11925
3,0,725000,1,221,23,3136,1,2,802,105,1980,17,145.28792,0,11925
4,0,1120000,1,16,23,3136,2,2,864,228,2008,17,145.28581,0,11925
4,0,930000,1,94,24.7,3175,2,1,830,200,1980,9,145.21786,4,8322
3,0,557000,1,16,14.8,3023,1,2,539,148,1985,3,144.76458,6,6388
3,0,650000,0,16,14.8,3023,1,2,697,135,1955,3,144.77229,6,6388
3,0,806000,1,32,22.2,3172,2,1,539,134,1968,12,145.11993,4,3940
4,0,1663000,1,179,12.4,3108,3,2,674,250,1982,15,145.13338,0,9028
4,0,1310000,1,16,14.3,3109,3,2,706,200,1970,15,145.16268,0,10999
3,0,1530000,0,16,14.3,3109,2,2,798,160,1978,15,145.15387,0,10999
2,1,630000,0,217,16.1,3111,1,1,196,100,2000,15,145.17844,0,4790
3,0,1300000,4,155,8.9,3084,1,2,615,138,1950,0,145.05438,0,1651
5,0,1260000,3,163,27,3196,6,3,900,178,1960,12,145.1216,4,2546
3,0,655000,1,16,18,3095,1,2,197,108,2009,24,145.13939,0,6990
1,2,435000,1,252,7.2,3184,1,1,1192,44,2009,25,144.9841,5,8989
3,0,490000,3,206,19.6,3076,2,2,375,155,2012,29,145.01049,2,10926
2,0,417500,1,90,19.6,3076,1,1,157,102,2000,29,145.05317,2,10926
3,0,1398000,3,16,7.5,3040,2,1,445,182,1960,21,144.93401,6,9264
3,1,664000,1,196,24.8,3156,2,1,219,138,2010,13,145.2775,0,10788
2,2,790000,1,155,2.1,3065,1,2,6367,75,1930,31,144.98363,2,5825
2,2,830000,1,106,2.1,3065,2,1,4421,84,2011,31,144.98073,2,5825
1,2,456000,3,260,2.1,3065,1,1,0,51,2011,31,144.98394,2,5825
3,0,565000,1,163,38,3199,1,2,713,155,1980,7,145.16383,4,17055
3,0,810000,1,11,38,3199,1,2,835,118,1960,7,145.11351,4,7566
4,0,749000,3,16,12.9,3043,2,2,561,160,1970,11,144.88601,6,3285
1,2,260000,0,255,7.3,3146,1,1,0,38,1950,26,145.04795,5,10412
1,2,330000,3,227,7.3,3146,1,1,0,44,1960,26,145.04801,5,10412
2,2,501000,1,106,7.3,3146,1,1,2015,77,1960,26,145.0465,5,10412
3,0,1070000,1,90,16.7,3150,2,1,839,116,1970,20,145.14652,0,15321
4,0,700000,1,193,11.2,3046,2,1,655,82,1950,23,144.93223,2,8870
2,1,400000,4,155,11.2,3046,1,1,102,70,2012,23,144.91863,2,8870
2,0,675000,1,70,11.2,3046,2,1,248,99,2011,23,144.94219,2,8870
3,0,866000,1,260,16.1,3088,2,2,743,147,1980,0,145.09622,2,8524
5,0,800000,3,118,20.4,3059,3,2,544,332,2008,11,144.90823,2,4864
3,0,735000,1,70,11.2,3046,1,1,626,122,1950,23,144.95013,2,2606
2,1,595000,1,70,11.2,3046,2,1,201,111,2005,23,144.93927,2,2606
2,1,771000,1,140,13.8,3188,1,1,0,99,1992,1,145.03682,5,2356
3,0,400000,0,221,33.3,3976,1,1,301,98,1998,5,145.27395,4,8256
1,2,455000,1,106,5.3,3122,1,1,0,49,1960,2,145.03972,5,11308
2,2,615888,3,135,6.2,3123,1,1,915,73,1970,2,145.05895,5,6482
4,0,1820000,1,260,16,3190,2,2,680,680,2006,1,145.03111,5,4794
5,0,1475000,1,255,12.3,3166,2,3,548,157,1920,20,145.08118,5,3145
5,0,2100000,0,233,7.8,3079,3,2,740,222,1960,0,145.05177,0,5549
2,0,1320000,1,146,7.8,3079,1,0,620,114,1920,0,145.04437,0,5549
2,0,575500,1,193,14,3047,1,1,662,98,1960,11,144.91113,2,851
4,0,635000,1,155,14.5,3036,2,2,531,138,1975,3,144.82082,6,2339
3,0,620000,1,16,15.5,3038,1,4,650,100,1985,3,144.80598,6,3656
5,0,1005000,2,155,11.7,3033,3,2,596,176,1970,21,144.86863,6,5629
3,0,700000,1,155,10.4,3042,1,1,590,130,1970,3,144.85239,6,1119
1,2,390000,3,68,3.4,3031,1,1,0,60,2000,18,144.92335,2,5263
3,0,1410000,0,161,5.4,3101,1,1,404,113,1930,2,145.04266,5,10331
3,0,710500,1,16,16.3,3075,2,1,655,120,1975,29,145.0205,2,8279
